date,AAPL,ABBV,ABT,ADI,AGG,AMAT,AMD,AMGN,AMZN,ANET,APH,ARKK,ASML,AVGO,AXP,BA,BABA,BAC,BHP,BIL,BKLN,BND,BRK.B,BUD,BX,C,CAT,CHW,COST,CRM,CSCO,CVX,DE,DHR,DIS,E,EEM,EFA,EMB,ETN,EWJ,EWY,EWZ,FXI,GDX,GILD,GLD,GLDM,GOOG,GOOGL,GOVT,GS,HD,HDB,HON,HSBC,HYG,IAU,IAUM,IBM,IEF,IEFA,IEMG,IGV,IJH,INDA,INTC,ISRG,IVV,IWM,IYR,JAAA,JNJ,JPM,JPST,KO,KRE,KWEB,LLY,LMT,LOW,LQD,LRCX,MA,MCD,MRK,MS,MSFT,MU,MUFG,NEE,NFLX,NVDA,NVO,NVS,ORCL,PDD,PEP,PFE,PG,PM,QCOM,QQQ,QYLD,RIO,RSP,RTX,SAN,SAP,SCCO,SCHB,SCHD,SCHF,SCHG,SCHH,SCHX,SGOL,SGOV,SHEL,SILJ,SLV,SMFG,SMH,SPY,T,TD,TJX,TLT,TMO,TMUS,TSLA,TSM,TTE,TXN,UBER,UL,UNG,UNH,UNP,USHY,V,VCIT,VEA,VOO,VTEB,VWO,VXUS,VZ,WELL,WFC,XBI,XLB,XLC,XLE,XLF,XLI,XLK,XLP,XLRE,XLU,XLV,XLY,XOM
2025-05-13,212.93,188.0,129.05,226.68,97.33,173.03,112.46,270.45,211.37,97.25,85.78,57.41,763.9,232.42,302.3,203.42,131.65,44.28,50.81,91.55,20.97,72.29,511.88,65.91,148.6,75.57,352.54,6.74,999.03,289.17,61.78,142.35,498.57,196.61,111.38,30.22,45.96,86.52,90.28,330.75,72.25,58.12,28.33,35.74,46.54,101.43,299.46,64.34,160.89,159.53,22.605,603.81,373.6,72.39,218.22,58.34,79.47,61.28,32.4,258.59,93.68,80.38,56.88,104.73,61.21,54.01,22.56,563.95,589.94,208.63,93.5,50.53,148.44,263.01,50.45,68.96,59.46,34.68,746.06,459.83,230.77,106.68,85.25,576.59,308.69,76.63,129.35,449.14,96.93,13.02,72.11,1138.44,129.93,65.4,106.83,162.27,119.45,130.31,22.87,158.73,163.82,151.34,515.59,16.42,62.27,177.7,130.72,7.57,289.73,93.29,22.65,26.31,20.99,27.4,20.99,23.23,31.0,100.5,67.61,12.19,29.93,14.62,245.56,586.84,26.45,63.94,130.82,85.89,428.95,237.34,334.07,193.99,59.9,188.2,91.72,60.77,18.19,311.38,228.25,36.98,356.14,80.88,54.03,539.44,49.01,47.37,65.74,42.65,145.28,75.99,77.55,86.09,100.17,85.77,51.08,141.28,232.62,79.94,41.09,79.65,131.87,215.28,109.46
2025-05-14,212.33,177.44,128.56,226.82,97.05,174.14,117.72,262.28,210.25,98.22,85.63,57.56,768.91,232.12,300.1,204.72,134.05,44.74,50.3,91.55,21.0,72.04,503.4,66.26,148.42,75.29,349.66,6.77,991.54,290.74,61.29,141.67,497.5,187.82,112.94,30.14,46.31,86.1,89.98,329.09,71.45,58.61,28.2,36.31,45.55,98.38,293.16,63.0,166.81,165.37,22.54,611.6,372.81,71.66,217.18,58.26,79.18,59.97,31.71,257.82,93.33,80.03,57.29,104.8,61.02,53.97,21.52,565.94,590.28,206.78,92.67,50.57,146.36,265.64,50.46,69.16,59.19,35.22,715.56,449.18,228.51,106.14,84.97,573.28,307.5,73.47,131.04,452.94,95.32,13.2,72.19,1150.99,135.34,64.41,104.99,162.95,118.89,128.45,22.02,158.02,164.03,152.98,518.68,16.41,62.03,176.63,130.79,7.69,288.46,93.4,22.67,26.0,20.92,27.59,20.79,23.27,30.33,100.51,67.09,11.85,29.25,14.63,247.99,587.59,26.44,64.21,131.25,85.32,406.05,235.29,347.68,194.76,59.3,187.34,90.41,60.6,17.4,308.01,228.34,36.86,356.46,80.58,53.81,540.11,48.8,47.76,65.69,42.35,143.4,76.28,76.37,85.3,100.69,85.25,50.94,140.6,234.13,79.51,40.74,79.3,128.77,216.11,108.48
2025-05-15,211.45,181.68,133.35,227.12,97.6,174.75,114.99,271.69,205.17,96.07,85.97,56.73,758.36,232.64,299.55,206.24,123.9,44.38,50.53,91.56,20.99,72.43,507.33,67.52,146.75,75.96,349.81,6.74,1010.47,290.76,64.26,142.26,516.32,190.95,112.22,30.06,46.29,87.04,90.28,326.82,72.3,58.8,28.01,35.75,46.49,100.34,297.84,64.0,165.4,163.96,22.655,615.9,378.63,73.33,222.29,58.81,79.33,60.93,32.22,266.68,93.94,80.9,57.3,104.4,61.16,54.77,21.55,560.28,593.18,208.13,94.3,50.55,149.61,267.49,50.48,71.61,59.25,34.29,733.29,465.14,232.45,106.9,84.79,582.2,314.48,74.8,132.51,453.13,95.45,13.46,74.55,1177.98,134.83,66.15,108.46,159.4,117.84,131.5,22.6,162.41,169.14,152.61,519.25,16.43,62.75,178.24,135.52,7.71,294.35,92.21,22.78,26.42,21.14,27.52,21.19,23.36,30.83,100.51,67.39,12.03,29.61,14.71,247.13,590.46,27.33,64.97,133.04,86.07,404.93,240.16,342.82,194.22,59.21,187.83,90.16,61.84,16.8,274.35,230.85,36.93,362.3,81.1,54.38,542.76,48.99,47.68,66.21,43.48,146.89,75.59,77.58,86.17,101.09,85.61,51.28,142.16,234.45,81.14,41.49,80.99,130.46,215.63,108.58
2025-05-16,211.26,184.02,134.8,227.11,97.66,165.57,117.17,272.41,205.59,96.42,86.88,58.37,748.1,228.61,299.72,205.82,123.46,44.69,50.51,91.6,21.0,72.48,514.31,67.6,146.7,75.72,353.58,6.8,1025.83,291.15,63.62,142.1,531.48,196.11,113.42,30.17,46.26,87.24,90.45,329.07,72.49,58.79,28.0,35.64,46.33,102.5,294.24,63.24,167.43,166.19,22.665,619.03,380.78,73.02,222.88,58.87,79.42,60.2,31.85,266.76,93.97,81.08,57.31,105.16,61.82,54.66,21.66,563.6,597.04,209.85,95.49,50.59,151.33,267.56,50.51,72.0,59.24,34.3,757.39,468.32,234.23,107.1,84.43,583.28,318.61,76.06,132.18,454.27,98.0,13.54,75.0,1191.53,135.4,64.37,109.59,160.49,117.61,131.98,22.83,163.28,170.44,152.5,521.51,16.47,62.64,179.99,135.48,7.75,296.41,90.79,22.94,26.6,21.19,27.71,21.44,23.54,30.46,100.55,66.62,11.93,29.3,14.35,246.42,594.2,27.72,64.31,133.34,86.3,412.06,242.66,349.98,194.22,59.68,188.5,91.79,61.75,16.71,291.91,231.42,36.96,365.12,81.19,54.5,546.26,49.05,47.73,66.29,43.99,148.72,76.18,79.02,87.05,101.78,85.48,51.59,143.78,234.89,82.07,42.01,82.18,133.09,217.67,108.19
2025-05-19,208.78,185.71,135.55,224.54,97.63,165.94,114.74,275.85,206.16,96.7,86.41,57.4,749.13,230.63,299.3,205.25,122.96,44.77,50.35,91.6,20.82,72.46,512.39,68.65,145.45,76.13,352.57,6.78,1034.34,287.63,63.92,138.49,529.83,196.41,112.66,30.14,46.36,88.07,90.51,329.29,72.57,58.82,28.18,35.86,47.34,106.16,298.03,64.02,167.87,166.54,22.655,612.3,379.38,73.78,224.94,59.67,79.38,60.97,32.25,268.41,93.92,81.82,57.48,104.94,61.58,54.78,21.38,561.63,597.79,208.97,95.6,50.56,152.49,264.88,50.52,71.93,59.0,34.34,755.11,473.06,234.43,107.11,83.82,586.41,321.23,77.23,130.84,458.87,98.65,13.75,73.86,1191.64,135.57,67.02,110.71,159.64,118.45,131.79,23.0,164.77,173.17,153.7,522.01,16.31,62.39,179.97,137.2,7.84,298.74,91.63,22.95,26.58,21.36,27.74,21.49,23.56,30.84,100.56,66.67,12.08,29.42,14.54,246.01,594.85,28.02,64.74,135.03,86.05,413.92,244.25,342.09,193.5,59.39,188.34,92.46,62.45,15.65,315.89,229.5,36.95,367.9,81.24,54.94,546.82,48.99,47.93,66.74,44.31,150.65,76.06,79.72,87.27,101.88,84.37,51.62,144.27,234.55,82.31,42.1,82.53,134.37,217.16,106.47
2025-05-20,206.86,184.85,135.2,224.49,97.46,165.73,113.51,275.01,204.07,95.67,86.29,57.46,748.76,231.68,296.17,207.67,125.16,44.69,49.72,91.62,20.81,72.33,508.74,68.56,144.2,75.9,349.49,6.83,1036.82,288.06,63.42,137.27,526.33,197.77,112.36,29.62,46.31,88.49,90.37,328.25,72.99,58.4,28.16,36.26,48.81,109.11,303.58,65.24,165.32,163.98,22.625,606.52,377.05,73.07,225.06,59.99,79.34,62.12,32.85,266.95,93.8,82.23,57.42,104.69,61.41,54.07,21.27,557.16,595.57,209.08,95.09,50.58,153.66,265.68,50.54,71.69,58.73,34.31,747.01,475.82,231.25,106.85,84.29,581.11,319.8,77.97,129.13,458.17,98.1,13.71,74.41,1192.02,134.38,68.2,112.28,160.31,117.38,131.8,23.52,165.64,174.12,153.82,520.27,16.29,62.24,179.5,137.18,7.96,299.27,91.67,22.87,26.48,21.46,27.62,21.37,23.47,31.41,100.58,66.62,12.56,30.13,14.71,245.54,592.85,27.78,64.8,134.93,85.43,413.75,241.21,343.82,193.45,59.4,188.71,91.87,63.29,16.99,321.58,228.33,36.93,366.84,81.17,55.2,544.88,48.93,47.83,66.95,44.22,151.22,75.52,81.4,87.12,101.63,83.59,51.34,143.75,233.67,82.6,41.88,82.77,134.7,216.03,104.95
2025-05-21,202.09,181.8,133.05,222.22,96.82,162.23,112.06,271.34,201.12,92.43,85.69,55.68,737.17,229.73,286.0,203.21,123.59,43.25,49.34,91.63,20.78,71.88,507.03,68.8,137.49,73.42,342.51,6.78,1025.3,282.28,63.2,135.56,514.66,186.81,110.46,29.44,46.19,87.97,89.54,322.33,72.31,59.1,27.67,36.09,49.44,107.72,305.82,65.72,170.06,168.56,22.51,593.46,370.84,72.93,221.87,59.34,78.81,62.59,33.09,260.87,93.15,81.75,57.34,102.17,59.76,54.03,20.69,547.07,585.67,203.21,92.52,50.58,153.18,261.04,50.53,71.85,56.65,33.89,724.95,470.28,227.37,105.66,82.79,569.54,316.44,76.98,125.3,452.57,95.84,13.81,71.54,1194.63,131.8,68.2,112.78,157.18,116.2,130.15,23.04,165.43,174.64,151.31,513.04,16.17,61.98,175.59,134.95,7.92,298.41,90.93,22.47,26.01,21.33,27.17,20.81,23.07,31.66,100.59,66.36,12.77,30.51,14.91,241.47,582.86,27.47,64.78,131.03,83.97,398.28,240.76,334.62,191.76,58.83,185.42,88.67,63.46,16.92,302.98,223.62,36.68,358.3,80.52,54.9,535.77,48.73,47.71,66.64,43.75,148.3,73.19,79.33,85.96,100.87,82.05,50.29,141.32,229.28,81.64,40.77,81.26,131.58,211.65,103.66
2025-05-22,201.36,182.54,131.5,211.93,97.1,160.52,110.71,271.9,203.1,92.56,85.26,56.38,740.7,230.53,287.18,203.41,121.48,43.31,49.15,91.65,20.79,72.08,503.57,68.35,136.93,73.42,345.19,6.76,1018.13,283.42,63.36,135.29,515.65,187.48,111.13,29.11,46.04,87.92,89.84,321.07,72.37,58.29,27.52,35.91,49.18,106.74,303.11,65.15,171.98,170.87,22.56,598.23,366.13,72.72,223.63,59.41,78.97,62.03,32.79,258.37,93.5,81.69,57.19,102.71,59.7,53.79,20.55,542.67,585.76,203.2,92.14,50.62,152.61,260.67,50.53,71.14,56.65,33.71,715.2,470.45,223.75,106.2,82.56,570.14,314.31,77.84,126.26,454.86,94.83,13.66,66.94,1187.97,132.83,68.17,112.5,157.31,119.8,130.12,23.04,165.03,175.23,147.37,514.0,16.2,61.12,175.03,134.07,7.94,299.84,90.42,22.47,25.96,21.31,27.24,20.72,23.06,31.38,100.61,65.95,12.63,30.03,14.94,240.81,583.09,27.23,66.95,129.58,84.41,400.48,240.82,341.04,196.19,58.16,180.21,88.0,63.31,16.65,296.67,222.87,36.755,357.97,80.81,54.84,536.02,48.7,47.6,66.53,43.13,146.9,73.39,79.25,85.87,100.65,81.73,50.23,141.29,229.34,81.3,40.63,80.1,130.55,212.56,102.97
2025-05-23,195.27,183.26,131.3,210.47,97.24,157.51,110.31,271.66,200.99,91.2,85.55,56.07,732.49,228.72,285.22,202.36,120.73,43.2,49.89,91.69,20.78,72.19,503.46,69.28,136.12,73.09,343.39,6.75,1008.5,273.13,63.11,136.54,510.06,184.54,109.72,29.1,46.23,88.04,89.93,321.06,73.03,58.96,27.65,35.97,50.53,107.37,309.75,66.57,169.59,168.47,22.6,598.54,362.71,73.98,222.03,59.24,78.95,63.38,33.51,258.63,93.77,81.88,57.45,101.93,59.59,54.58,20.05,539.54,582.0,202.56,92.21,50.64,152.94,260.71,50.55,71.77,56.4,33.83,713.71,468.88,221.07,106.28,81.06,563.58,314.57,77.58,126.07,450.18,93.37,13.54,67.76,1185.39,131.29,67.35,112.75,155.97,119.24,129.34,23.32,165.86,178.19,145.38,509.24,16.11,61.58,174.33,132.35,7.91,294.87,92.34,22.33,25.89,21.39,26.96,20.73,22.92,32.07,100.64,66.3,12.84,30.45,15.14,237.44,579.11,27.42,67.7,125.7,84.55,393.66,242.88,339.34,191.98,57.89,176.3,87.75,63.78,16.83,295.57,222.11,36.75,353.54,80.92,55.03,532.4,48.73,47.8,66.75,43.32,149.17,72.83,79.04,85.7,100.19,81.99,50.05,140.83,226.81,81.6,40.64,81.06,130.34,210.65,103.03
2025-05-26,195.27,183.26,131.3,210.47,97.24,157.51,110.31,271.66,200.99,91.2,85.55,56.07,732.49,228.72,285.22,202.36,120.73,43.2,49.89,91.69,20.78,72.19,503.46,69.28,136.12,73.09,343.39,6.75,1008.5,273.13,63.11,136.54,510.06,184.54,109.72,29.1,46.23,88.04,89.93,321.06,73.03,58.96,27.65,35.97,50.53,107.37,309.75,66.57,169.59,168.47,22.6,598.54,362.71,73.98,222.03,59.24,78.95,63.38,33.51,258.63,93.77,81.88,57.45,101.93,59.59,54.58,20.05,539.54,582.0,202.56,92.21,50.64,152.94,260.71,50.55,71.77,56.4,33.83,713.71,468.88,221.07,106.28,81.06,563.58,314.57,77.58,126.07,450.18,93.37,13.54,67.76,1185.39,131.29,67.35,112.75,155.97,119.24,129.34,23.32,165.86,178.19,145.38,509.24,16.11,61.58,174.33,132.35,7.91,294.87,92.34,22.33,25.89,21.39,26.96,20.73,22.92,32.07,100.64,66.3,12.84,30.45,15.14,237.44,579.11,27.42,67.7,125.7,84.55,393.66,242.88,339.34,191.98,57.89,176.3,87.75,63.78,16.83,295.57,222.11,36.75,353.54,80.92,55.03,532.4,48.73,47.8,66.75,43.32,149.17,72.83,79.04,85.7,100.19,81.99,50.05,140.83,226.81,81.6,40.64,81.06,130.34,210.65,103.03
2025-05-27,200.21,185.72,132.94,216.89,97.68,161.83,114.56,279.45,206.02,92.49,88.33,58.05,756.79,235.65,293.76,201.03,119.52,44.22,49.8,91.69,20.8,72.53,509.16,70.17,139.3,75.47,351.51,6.76,1017.79,277.19,63.75,137.83,509.63,189.18,112.36,29.61,46.12,89.32,90.48,328.16,74.95,59.98,27.99,35.6,49.77,109.09,304.5,65.45,173.98,172.9,22.68,615.73,370.4,74.16,226.46,59.12,79.43,62.31,32.95,263.23,94.16,83.06,57.38,103.8,60.91,54.53,20.55,550.19,593.94,207.7,93.73,50.62,153.25,265.29,50.6,71.78,57.74,33.53,725.22,476.85,225.81,107.24,83.94,574.55,314.95,77.59,129.21,460.69,96.38,14.14,68.04,1211.57,135.5,70.44,113.21,161.91,102.98,131.37,23.61,167.76,179.23,148.63,521.22,16.36,60.8,177.58,134.19,8.05,301.84,93.16,22.79,26.27,21.69,27.6,21.1,23.4,31.53,100.65,66.69,13.0,30.23,15.45,244.97,591.15,27.39,68.22,127.96,85.73,403.55,243.36,362.89,197.68,58.49,183.24,89.0,63.74,17.07,295.0,224.35,36.98,359.3,81.37,55.8,543.34,48.9,47.63,67.4,43.5,152.47,73.99,79.3,87.2,101.82,82.7,50.93,143.31,232.2,82.34,41.31,81.67,132.16,216.87,103.52
2025-05-28,200.42,183.09,132.02,215.62,97.5,161.59,112.86,278.4,204.72,92.79,88.13,56.98,746.51,239.43,293.36,201.5,116.74,44.06,49.2,91.7,20.82,72.37,503.11,69.77,138.41,75.03,349.49,6.75,1013.14,276.03,63.34,136.02,507.99,189.01,111.52,29.29,45.91,88.29,90.29,325.67,73.61,60.75,27.69,35.24,50.35,108.44,303.81,65.31,173.38,172.36,22.64,608.44,368.06,74.14,224.61,58.7,79.38,62.17,32.87,260.24,93.9,82.1,57.12,103.08,60.13,54.285,20.37,552.41,590.44,205.51,93.62,50.67,152.43,263.49,50.59,71.15,56.8,33.22,719.39,469.98,224.52,106.98,84.0,575.92,312.84,76.17,127.51,457.36,96.18,13.7,67.21,1208.55,134.81,68.6,111.87,163.85,97.88,130.67,23.18,167.36,178.79,147.6,518.91,16.33,59.95,176.07,132.85,7.92,298.07,91.74,22.65,26.04,21.48,27.51,21.07,23.26,31.46,100.68,66.04,13.16,29.98,15.12,242.36,587.73,27.5,68.11,126.22,85.36,402.13,241.51,356.9,196.14,58.29,184.15,88.26,63.3,16.15,298.11,222.18,36.96,359.73,81.21,55.29,540.24,48.83,47.34,66.82,43.13,151.7,73.73,78.77,86.01,101.8,81.65,50.59,142.6,231.24,81.78,41.31,80.53,131.48,214.88,102.11
2025-05-29,199.95,185.62,132.85,215.75,97.86,159.48,113.03,283.54,205.7,86.37,88.92,56.62,747.07,241.97,295.38,208.18,117.18,44.24,49.27,91.71,20.83,72.63,506.18,70.53,138.88,75.53,351.79,6.76,1008.74,266.92,63.05,137.91,503.45,190.47,112.02,29.48,46.08,88.68,90.6,324.81,74.03,61.8,27.7,35.62,50.28,111.11,305.61,65.67,172.96,171.86,22.715,604.86,368.29,74.74,225.19,59.2,79.5,62.54,33.06,258.69,94.29,82.47,57.42,102.35,60.29,54.59,20.25,555.75,592.78,206.12,94.44,50.68,153.58,264.37,50.6,71.49,57.29,33.7,722.57,473.69,224.93,107.46,84.16,577.78,311.86,76.4,128.16,458.68,96.8,13.72,68.99,1184.86,139.19,69.46,112.58,162.9,98.29,131.92,23.45,168.56,177.87,148.34,519.93,16.36,60.2,176.5,134.8,7.95,296.93,92.39,22.73,26.19,21.56,27.59,21.27,23.34,31.64,100.68,66.44,13.02,30.3,15.12,244.08,590.05,27.38,68.74,127.07,86.15,403.75,239.3,358.43,197.15,58.57,184.99,84.3,63.57,15.99,298.17,222.51,37.0,362.4,81.49,55.51,542.32,48.88,47.55,67.11,43.33,153.07,74.51,80.46,86.33,100.98,82.26,50.85,142.73,231.63,82.11,41.69,81.09,132.36,214.97,102.69
